,Year,Player,Pos,Age,G,PER,MPG,PPG,APG,RPG,TOPG,BPG,SPG,salary17_18
146,2017.0,Taj Gibson,PF,31.0,78.0,15.1,25.5,10.846153846153847,0.9358974358974359,6.230769230769231,1.3461538461538463,0.8461538461538461,0.5384615384615384,14.0
147,2017.0,Manu Ginobili,SG,39.0,69.0,13.9,18.71014492753623,7.492753623188406,2.652173913043478,2.2753623188405796,1.391304347826087,0.2318840579710145,1.1884057971014492,2.5
148,2017.0,Rudy Gobert,C,24.0,81.0,23.3,33.876543209876544,14.037037037037036,1.1975308641975309,12.777777777777779,1.8271604938271604,2.6419753086419755,0.6049382716049383,21.974719
149,2017.0,Aaron Gordon,SF,21.0,80.0,14.4,28.725,12.7375,1.875,5.0625,1.1125,0.5,0.8,5.50442
150,2017.0,Eric Gordon,SG,28.0,75.0,13.1,30.973333333333333,16.226666666666667,2.506666666666667,2.68,1.6133333333333333,0.5333333333333333,0.64,12.94302
151,2017.0,Marcin Gortat,C,32.0,82.0,15.5,31.170731707317074,10.768292682926829,1.475609756097561,10.353658536585366,1.4390243902439024,0.7926829268292683,0.4878048780487805,12.782609
152,2017.0,Treveon Graham,SG,23.0,27.0,10.6,7.0,2.111111111111111,0.2222222222222222,0.8148148148148148,0.1111111111111111,0.037037037037037035,0.2222222222222222,1.312611
153,2017.0,Jerami Grant,SF,22.0,80.0,10.1,19.1375,5.4625,0.575,2.575,0.55,0.9875,0.4125,1.524305
154,2017.0,Jerian Grant,PG,24.0,63.0,13.1,16.317460317460316,5.873015873015873,1.9047619047619047,1.7619047619047619,0.6984126984126984,0.12698412698412698,0.746031746031746,1.71384
155,2017.0,Danny Green,SG,29.0,68.0,10.2,26.573529411764707,7.3088235294117645,1.8235294117647058,3.2941176470588234,1.1176470588235294,0.8529411764705882,1.0441176470588236,10.0
156,2017.0,Draymond Green,PF,26.0,76.0,16.5,32.51315789473684,10.210526315789474,7.0131578947368425,7.881578947368421,2.4210526315789473,1.394736842105263,2.026315789473684,16.4
157,2017.0,Gerald Green,SF,31.0,47.0,12.0,11.446808510638299,5.574468085106383,0.7021276595744681,1.8085106382978724,0.5319148936170213,0.14893617021276595,0.19148936170212766,0.947248
158,2017.0,JaMychal Green,PF,26.0,77.0,13.5,27.285714285714285,8.948051948051948,1.0909090909090908,7.064935064935065,1.2207792207792207,0.44155844155844154,0.5974025974025974,8.533333
159,2017.0,Jeff Green,PF,30.0,69.0,10.5,22.231884057971016,9.246376811594203,1.173913043478261,3.101449275362319,1.0869565217391304,0.18840579710144928,0.5362318840579711,2.116955
160,2017.0,Blake Griffin,PF,27.0,61.0,22.7,34.032786885245905,21.57377049180328,4.918032786885246,8.131147540983607,2.3278688524590163,0.3770491803278688,0.9508196721311475,29.5129
161,2017.0,Justin Hamilton,C,26.0,64.0,13.6,18.390625,6.90625,0.859375,4.09375,0.671875,0.671875,0.453125,1.0
162,2017.0,A.J. Hammons,C,24.0,22.0,8.4,7.409090909090909,2.1818181818181817,0.18181818181818182,1.6363636363636365,0.45454545454545453,0.5909090909090909,0.045454545454545456,1.312611
163,2017.0,Tim Hardaway,SG,24.0,79.0,15.2,27.265822784810126,14.468354430379748,2.3037974683544302,2.8354430379746836,1.3417721518987342,0.189873417721519,0.6962025316455697,16.5
164,2017.0,James Harden,PG,27.0,81.0,27.3,36.382716049382715,29.08641975308642,11.185185185185185,8.135802469135802,5.728395061728395,0.4567901234567901,1.4814814814814814,28.299399
165,2017.0,Maurice Harkless,SF,23.0,77.0,13.2,28.87012987012987,10.03896103896104,1.155844155844156,4.428571428571429,1.103896103896104,0.9090909090909091,1.103896103896104,10.162922
166,2017.0,Montrezl Harrell,C,23.0,58.0,19.2,18.344827586206897,9.086206896551724,1.103448275862069,3.7758620689655173,0.7586206896551724,0.7241379310344828,0.3448275862068966,1.471382
167,2017.0,Devin Harris,PG,33.0,65.0,13.8,16.723076923076924,6.723076923076923,2.0923076923076924,1.9538461538461538,0.8769230769230769,0.1076923076923077,0.6615384615384615,4.402546
168,2017.0,Gary Harris,SG,22.0,57.0,16.5,31.263157894736842,14.929824561403509,2.8771929824561404,3.1228070175438596,1.3333333333333333,0.14035087719298245,1.2456140350877194,2.550055
169,2017.0,Joe Harris,SG,25.0,52.0,9.0,21.884615384615383,8.23076923076923,1.0384615384615385,2.826923076923077,1.0576923076923077,0.15384615384615385,0.5769230769230769,1.524305
170,2017.0,Tobias Harris,PF,24.0,82.0,16.9,31.304878048780488,16.109756097560975,1.7317073170731707,5.073170731707317,1.1585365853658536,0.47560975609756095,0.7317073170731707,16.0
171,2017.0,Andrew Harrison,PG,22.0,72.0,8.7,20.47222222222222,5.902777777777778,2.75,1.8888888888888888,1.1805555555555556,0.2777777777777778,0.75,1.312611
172,2017.0,Udonis Haslem,C,36.0,17.0,8.4,7.647058823529412,1.8235294117647058,0.35294117647058826,2.1176470588235294,0.47058823529411764,0.058823529411764705,0.29411764705882354,2.328652
173,2017.0,Spencer Hawes,PF,28.0,54.0,15.6,14.75925925925926,6.2407407407407405,1.5,3.537037037037037,0.9074074074074074,0.5555555555555556,0.2777777777777778,6.021175
174,2017.0,Gordon Hayward,SF,26.0,73.0,22.2,34.465753424657535,21.931506849315067,3.452054794520548,5.383561643835616,1.917808219178082,0.273972602739726,1.0,29.7279
175,2017.0,Gerald Henderson,SG,29.0,72.0,10.8,23.15277777777778,9.194444444444445,1.5555555555555556,2.5694444444444446,0.8611111111111112,0.20833333333333334,0.5694444444444444,1.0
176,2017.0,John Henson,C,26.0,58.0,15.3,19.362068965517242,6.758620689655173,0.9827586206896551,5.086206896551724,0.9137931034482759,1.3448275862068966,0.5,11.422536
177,2017.0,Juan Hernangomez,PF,21.0,62.0,13.3,13.580645161290322,4.919354838709677,0.46774193548387094,3.0161290322580645,0.5,0.1935483870967742,0.46774193548387094,2.07684
178,2017.0,Willy Hernangomez,C,22.0,72.0,18.9,18.38888888888889,8.152777777777779,1.3333333333333333,6.972222222222222,1.3888888888888888,0.5,0.5694444444444444,1.43575
179,2017.0,Mario Hezonja,SF,21.0,65.0,7.2,14.76923076923077,4.876923076923077,0.9538461538461539,2.246153846153846,0.8923076923076924,0.2153846153846154,0.46153846153846156,4.07832
180,2017.0,Buddy Hield,SG,23.0,82.0,11.8,23.024390243902438,10.560975609756097,1.475609756097561,3.2804878048780486,1.2317073170731707,0.10975609756097561,0.4634146341463415,3.67548
181,2017.0,Nene Hilario,C,34.0,67.0,18.9,17.880597014925375,9.08955223880597,0.9701492537313433,4.1940298507462686,1.0895522388059702,0.5970149253731343,0.835820895522388,3.4776
182,2017.0,George Hill,PG,30.0,49.0,19.3,31.510204081632654,16.918367346938776,4.142857142857143,3.4081632653061225,1.7346938775510203,0.22448979591836735,1.0204081632653061,20.0
183,2017.0,Solomon Hill,SF,25.0,80.0,8.0,29.675,7.0375,1.7625,3.8375,1.025,0.4,0.8875,12.236535
184,2017.0,Jrue Holiday,PG,26.0,67.0,17.1,32.6865671641791,15.35820895522388,7.2835820895522385,3.9402985074626864,2.8955223880597014,0.6417910447761194,1.492537313432836,25.686667
185,2017.0,Justin Holiday,SG,27.0,82.0,12.7,19.98780487804878,7.670731707317073,1.2439024390243902,2.7439024390243905,0.8048780487804879,0.3780487804878049,0.7926829268292683,4.615385
186,2017.0,Rondae Hollis-Jefferson,SF,22.0,78.0,13.7,22.576923076923077,8.653846153846153,1.9743589743589745,5.794871794871795,1.4871794871794872,0.5641025641025641,1.0512820512820513,1.471382
187,2017.0,Richaun Holmes,C,23.0,57.0,18.6,20.92982456140351,9.807017543859649,1.0175438596491229,5.456140350877193,0.9649122807017544,0.9649122807017544,0.7368421052631579,1.471382
188,2017.0,Rodney Hood,SG,24.0,59.0,12.4,27.0,12.677966101694915,1.6271186440677967,3.4237288135593222,1.1016949152542372,0.1864406779661017,0.6440677966101694,2.386864
189,2017.0,Al Horford,C,30.0,68.0,17.7,32.25,14.0,4.955882352941177,6.823529411764706,1.7058823529411764,1.2794117647058822,0.7647058823529411,27.734405
190,2017.0,Dwight Howard,C,31.0,74.0,20.8,29.716216216216218,13.54054054054054,1.4054054054054055,12.702702702702704,2.2972972972972974,1.2432432432432432,0.8648648648648649,23.5
191,2017.0,Josh Huestis,PF,25.0,2.0,26.1,15.5,7.0,1.5,4.5,0.0,1.5,0.0,1.471382
192,2017.0,Serge Ibaka,PF,27.0,79.0,16.4,30.658227848101266,14.848101265822784,0.9493670886075949,6.810126582278481,1.3291139240506329,1.5696202531645569,0.5189873417721519,20.061729
193,2017.0,Andre Iguodala,SF,33.0,76.0,14.4,26.289473684210527,7.552631578947368,3.4473684210526314,4.0,0.7631578947368421,0.5131578947368421,1.0,14.814815
194,2017.0,Ersan Ilyasova,PF,29.0,82.0,14.6,26.121951219512194,13.060975609756097,1.7195121951219512,5.865853658536586,1.4146341463414633,0.2804878048780488,0.7073170731707317,6.0
195,2017.0,Ersan Ilyasova,PF,29.0,82.0,14.6,26.121951219512194,13.060975609756097,1.7195121951219512,5.865853658536586,1.4146341463414633,0.2804878048780488,0.7073170731707317,0.502328
196,2017.0,Joe Ingles,SF,29.0,82.0,12.4,24.048780487804876,7.085365853658536,2.731707317073171,3.1707317073170733,1.3048780487804879,0.0975609756097561,1.170731707317073,14.136364
197,2017.0,Brandon Ingram,SF,19.0,79.0,8.5,28.848101265822784,9.367088607594937,2.1012658227848102,4.012658227848101,1.4683544303797469,0.45569620253164556,0.6329113924050633,5.5194
198,2017.0,Kyrie Irving,PG,24.0,72.0,23.0,35.06944444444444,25.22222222222222,5.805555555555555,3.1944444444444446,2.5,0.3472222222222222,1.1527777777777777,18.868625
199,2017.0,Jarrett Jack,PG,33.0,2.0,7.7,16.5,3.0,2.5,0.0,1.5,0.0,1.0,2.328652
200,2017.0,Demetrius Jackson,PG,22.0,5.0,30.8,3.4,2.0,0.6,0.8,0.0,0.0,0.0,0.092858
201,2017.0,Demetrius Jackson,PG,22.0,5.0,30.8,3.4,2.0,0.6,0.8,0.0,0.0,0.0,0.074159
202,2017.0,Demetrius Jackson,PG,22.0,5.0,30.8,3.4,2.0,0.6,0.8,0.0,0.0,0.0,0.05
203,2017.0,Reggie Jackson,PG,26.0,52.0,14.9,27.384615384615383,14.461538461538462,5.1923076923076925,2.173076923076923,2.1923076923076925,0.09615384615384616,0.6730769230769231,16.0
204,2017.0,LeBron James,SF,32.0,74.0,27.0,37.75675675675676,26.405405405405407,8.72972972972973,8.64864864864865,4.094594594594595,0.5945945945945946,1.2432432432432432,33.285709
205,2017.0,Al Jefferson,C,32.0,66.0,18.9,14.106060606060606,8.106060606060606,0.8636363636363636,4.212121212121212,0.5,0.24242424242424243,0.2878787878787879,9.769821
206,2017.0,Richard Jefferson,SF,36.0,79.0,8.2,20.430379746835442,5.670886075949367,0.9873417721518988,2.5569620253164556,0.6582278481012658,0.12658227848101267,0.3291139240506329,2.5
207,2017.0,Richard Jefferson,SF,36.0,79.0,8.2,20.430379746835442,5.670886075949367,0.9873417721518988,2.5569620253164556,0.6582278481012658,0.12658227848101267,0.3291139240506329,2.328652
208,2017.0,Brandon Jennings,PG,27.0,81.0,12.1,22.246913580246915,7.1234567901234565,4.8765432098765435,2.419753086419753,1.5802469135802468,0.06172839506172839,0.8641975308641975,0.11901
209,2017.0,Jonas Jerebko,PF,29.0,78.0,9.3,15.794871794871796,3.8333333333333335,0.9102564102564102,3.5,0.5,0.21794871794871795,0.3333333333333333,4.0
210,2017.0,Amir Johnson,PF,29.0,80.0,15.0,20.1,6.5,1.75,4.5625,0.9625,0.775,0.65,11.0
211,2017.0,Brice Johnson,PF,22.0,3.0,17.2,3.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.33116
212,2017.0,James Johnson,PF,29.0,76.0,17.0,27.43421052631579,12.828947368421053,3.6315789473684212,4.934210526315789,2.25,1.131578947368421,1.0,13.954
213,2017.0,Joe Johnson,SF,35.0,78.0,12.8,23.628205128205128,9.166666666666666,1.8461538461538463,3.1025641025641026,0.8846153846153846,0.23076923076923078,0.46153846153846156,9.505
214,2017.0,Joe Johnson,SF,35.0,78.0,12.8,23.628205128205128,9.166666666666666,1.8461538461538463,3.1025641025641026,0.8846153846153846,0.23076923076923078,0.46153846153846156,0.749905
215,2017.0,Stanley Johnson,SF,20.0,77.0,7.2,17.805194805194805,4.402597402597403,1.3636363636363635,2.4545454545454546,0.922077922077922,0.3116883116883117,0.7272727272727273,3.0978
216,2017.0,Tyler Johnson,PG,24.0,73.0,15.9,29.835616438356166,13.726027397260275,3.191780821917808,4.013698630136986,1.2328767123287672,0.6027397260273972,1.1506849315068493,5.88126
217,2017.0,Wesley Johnson,SF,29.0,68.0,8.4,11.911764705882353,2.735294117647059,0.3382352941176471,2.661764705882353,0.2647058823529412,0.4411764705882353,0.4264705882352941,5.88126
218,2017.0,Nikola Jokic,C,21.0,73.0,26.4,27.91780821917808,16.726027397260275,4.917808219178082,9.835616438356164,2.3424657534246576,0.7671232876712328,0.8356164383561644,1.471382
219,2017.0,Damian Jones,C,21.0,10.0,5.3,8.5,1.9,0.0,2.3,0.6,0.4,0.1,1.312611
220,2017.0,Derrick Jones,SF,19.0,32.0,12.0,17.03125,5.25,0.375,2.46875,0.40625,0.40625,0.4375,1.312611
221,2017.0,Tyus Jones,PG,20.0,60.0,13.8,12.9,3.4833333333333334,2.6,1.1166666666666667,0.6333333333333333,0.08333333333333333,0.7833333333333333,1.471382
222,2017.0,DeAndre Jordan,C,28.0,81.0,21.8,31.728395061728396,12.703703703703704,1.1851851851851851,13.753086419753087,1.4320987654320987,1.6666666666666667,0.6419753086419753,22.64235
223,2017.0,Cory Joseph,SG,25.0,80.0,13.2,25.0375,9.25,3.3125,2.9375,1.35,0.1625,0.825,7.63
224,2017.0,Frank Kaminsky,C,23.0,75.0,13.0,26.053333333333335,11.653333333333334,2.16,4.48,1.0133333333333334,0.4533333333333333,0.6266666666666667,2.8476
225,2017.0,Enes Kanter,C,24.0,72.0,23.7,21.291666666666668,14.347222222222221,0.9305555555555556,6.694444444444445,1.7083333333333333,0.5277777777777778,0.4444444444444444,20.566802
226,2017.0,Michael Kidd-Gilchrist,SF,23.0,81.0,14.3,29.0,9.17283950617284,1.4074074074074074,6.9753086419753085,0.691358024691358,0.9506172839506173,1.0,13.0
227,2017.0,Sean Kilpatrick,SG,27.0,70.0,13.1,25.057142857142857,13.128571428571428,2.242857142857143,4.0,1.9428571428571428,0.08571428571428572,0.6571428571428571,1.524305
228,2017.0,Sean Kilpatrick,SG,27.0,70.0,13.1,25.057142857142857,13.128571428571428,2.242857142857143,4.0,1.9428571428571428,0.08571428571428572,0.6571428571428571,0.789725
229,2017.0,Sean Kilpatrick,SG,27.0,70.0,13.1,25.057142857142857,13.128571428571428,2.242857142857143,4.0,1.9428571428571428,0.08571428571428572,0.6571428571428571,0.172238
230,2017.0,Brandon Knight,SG,25.0,54.0,12.3,21.11111111111111,11.018518518518519,2.4074074074074074,2.185185185185185,1.6481481481481481,0.09259259259259259,0.5,13.61875
231,2017.0,Kyle Korver,SG,35.0,67.0,12.1,26.16417910447761,10.119402985074627,1.6417910447761195,2.791044776119403,1.0298507462686568,0.31343283582089554,0.5074626865671642,7.0
232,2017.0,Kosta Koufos,C,27.0,71.0,13.8,19.985915492957748,6.619718309859155,0.6619718309859155,5.676056338028169,0.8591549295774648,0.676056338028169,0.5070422535211268,8.393
233,2017.0,Mindaugas Kuzminskas,SF,27.0,68.0,12.4,14.941176470588236,6.25,1.0147058823529411,1.8529411764705883,0.75,0.16176470588235295,0.4264705882352941,3.025035
234,2017.0,Skal Labissiere,PF,20.0,33.0,16.8,18.545454545454547,8.757575757575758,0.8181818181818182,4.909090909090909,1.121212121212121,0.3939393939393939,0.48484848484848486,1.312611
235,2017.0,Jeremy Lamb,SG,24.0,62.0,17.0,18.43548387096774,9.725806451612904,1.2096774193548387,4.258064516129032,0.6451612903225806,0.3709677419354839,0.43548387096774194,7.0
236,2017.0,Joffrey Lauvergne,PF,25.0,70.0,12.6,14.0,5.357142857142857,1.0,3.585714285714286,0.8,0.08571428571428572,0.35714285714285715,1.524305
237,2017.0,Zach LaVine,SG,21.0,47.0,14.6,37.212765957446805,18.914893617021278,2.9574468085106385,3.382978723404255,1.8085106382978724,0.2127659574468085,0.8723404255319149,3.202217
238,2017.0,Jake Layman,SF,22.0,35.0,4.9,7.114285714285714,2.2285714285714286,0.3142857142857143,0.6857142857142857,0.3142857142857143,0.08571428571428572,0.2571428571428571,1.312611
239,2017.0,Courtney Lee,SG,31.0,77.0,12.1,31.935064935064936,10.844155844155845,2.324675324675325,3.3766233766233764,0.8961038961038961,0.2987012987012987,1.051948051948052,11.74789
240,2017.0,Alex Len,C,23.0,77.0,15.0,20.25974025974026,7.961038961038961,0.5714285714285714,6.623376623376624,1.3246753246753247,1.2727272727272727,0.4805194805194805,4.187599
241,2017.0,Kawhi Leonard,SF,25.0,74.0,27.5,33.432432432432435,25.513513513513512,3.5135135135135136,5.8108108108108105,2.081081081081081,0.7432432432432432,1.7837837837837838,18.868625
242,2017.0,Meyers Leonard,PF,24.0,74.0,8.9,16.513513513513512,5.418918918918919,0.9594594594594594,3.189189189189189,0.47297297297297297,0.3783783783783784,0.17567567567567569,9.904495
243,2017.0,Jon Leuer,PF,27.0,75.0,14.2,25.92,10.226666666666667,1.48,5.36,0.88,0.3466666666666667,0.41333333333333333,10.497319
244,2017.0,Caris LeVert,SF,22.0,57.0,12.2,21.70175438596491,8.210526315789474,1.9298245614035088,3.2982456140350878,1.0350877192982457,0.14035087719298245,0.8596491228070176,1.63248
245,2017.0,DeAndre Liggins,SG,28.0,62.0,7.5,12.53225806451613,2.4516129032258065,0.8709677419354839,1.7419354838709677,0.6774193548387096,0.22580645161290322,0.7580645161290323,1.57723
246,2017.0,DeAndre Liggins,SG,28.0,62.0,7.5,12.53225806451613,2.4516129032258065,0.8709677419354839,1.7419354838709677,0.6774193548387096,0.22580645161290322,0.7580645161290323,0.172238
247,2017.0,DeAndre Liggins,SG,28.0,62.0,7.5,12.53225806451613,2.4516129032258065,0.8709677419354839,1.7419354838709677,0.6774193548387096,0.22580645161290322,0.7580645161290323,0.026773
248,2017.0,Damian Lillard,PG,26.0,75.0,24.1,35.92,26.986666666666668,5.8533333333333335,4.906666666666666,2.6266666666666665,0.26666666666666666,0.9066666666666666,26.153057
249,2017.0,Jeremy Lin,PG,28.0,36.0,19.2,24.52777777777778,14.527777777777779,5.111111111111111,3.75,2.388888888888889,0.3888888888888889,1.1388888888888888,12.0
250,2017.0,Shaun Livingston,PG,31.0,76.0,10.1,17.69736842105263,5.118421052631579,1.8289473684210527,1.986842105263158,0.8026315789473685,0.2631578947368421,0.5,7.692308
251,2017.0,Kevon Looney,C,20.0,53.0,13.4,8.433962264150944,2.547169811320755,0.5471698113207547,2.339622641509434,0.32075471698113206,0.32075471698113206,0.2641509433962264,1.471382
252,2017.0,Brook Lopez,C,28.0,75.0,20.4,29.626666666666665,20.52,2.3466666666666667,5.373333333333333,2.453333333333333,1.6533333333333333,0.5066666666666667,22.64235
253,2017.0,Robin Lopez,C,28.0,81.0,14.4,28.037037037037038,10.358024691358025,0.9876543209876543,6.407407407407407,1.1111111111111112,1.4444444444444444,0.2222222222222222,13.7885
254,2017.0,Kevin Love,PF,28.0,60.0,21.1,31.416666666666668,19.033333333333335,1.9333333333333333,11.1,2.033333333333333,0.36666666666666664,0.8833333333333333,22.64235
255,2017.0,Kyle Lowry,PG,30.0,60.0,22.9,37.4,22.4,6.95,4.8,2.8833333333333333,0.31666666666666665,1.4666666666666666,28.703704
256,2017.0,Timothe Luwawu-Cabarrot,SF,21.0,69.0,8.5,17.246376811594203,6.449275362318841,1.0869565217391304,2.1594202898550723,1.0579710144927537,0.14492753623188406,0.463768115942029,1.3866
257,2017.0,Trey Lyles,PF,21.0,71.0,10.0,16.309859154929576,6.197183098591549,0.9859154929577465,3.3098591549295775,0.9014084507042254,0.28169014084507044,0.36619718309859156,2.4414
258,2017.0,Shelvin Mack,PG,26.0,55.0,10.9,21.90909090909091,7.818181818181818,2.8,2.327272727272727,1.6363636363636365,0.05454545454545454,0.7636363636363637,6.0
259,2017.0,Ian Mahinmi,C,30.0,31.0,14.1,17.903225806451612,5.580645161290323,0.6129032258064516,4.838709677419355,1.096774193548387,0.7741935483870968,1.064516129032258,16.661641
260,2017.0,Thon Maker,C,19.0,57.0,14.0,9.859649122807017,3.9649122807017543,0.40350877192982454,2.0,0.2982456140350877,0.45614035087719296,0.17543859649122806,2.68416
261,2017.0,Boban Marjanovic,C,28.0,35.0,29.6,8.371428571428572,5.457142857142857,0.2571428571428571,3.7142857142857144,0.2857142857142857,0.34285714285714286,0.17142857142857143,7.0
262,2017.0,Jarell Martin,PF,22.0,42.0,8.7,13.285714285714286,3.9285714285714284,0.19047619047619047,3.857142857142857,0.6666666666666666,0.21428571428571427,0.40476190476190477,1.471382
263,2017.0,Wesley Matthews,SG,30.0,73.0,11.9,34.178082191780824,13.506849315068493,2.8767123287671232,3.547945205479452,1.3972602739726028,0.2191780821917808,1.0547945205479452,17.884176
264,2017.0,Patrick McCaw,SG,21.0,71.0,8.6,15.126760563380282,3.971830985915493,1.0845070422535212,1.4225352112676057,0.5070422535211268,0.2112676056338028,0.4507042253521127,1.312611
265,2017.0,C.J. McCollum,SG,25.0,80.0,19.9,34.95,22.9625,3.5625,3.6375,2.15,0.525,0.9,23.962573
266,2017.0,T.J. McConnell,PG,24.0,81.0,13.7,26.333333333333332,6.864197530864198,6.592592592592593,3.0987654320987654,1.962962962962963,0.12345679012345678,1.654320987654321,1.471382
267,2017.0,Chris McCullough,PF,21.0,16.0,15.2,5.0,2.25,0.125,1.1875,0.1875,0.125,0.125,1.471382
268,2017.0,K.J. McDaniels,SF,23.0,49.0,11.5,10.306122448979592,4.204081632653061,0.2653061224489796,1.6734693877551021,0.5918367346938775,0.3673469387755102,0.3877551020408163,0.1
269,2017.0,Doug McDermott,SF,25.0,66.0,10.7,22.848484848484848,8.969696969696969,0.8787878787878788,2.712121212121212,0.5757575757575758,0.07575757575757576,0.19696969696969696,3.294994
270,2017.0,JaVale McGee,C,29.0,77.0,25.2,9.597402597402597,6.12987012987013,0.22077922077922077,3.168831168831169,0.5194805194805194,0.8701298701298701,0.24675324675324675,2.116955
271,2017.0,Rodney McGruder,SG,25.0,78.0,9.1,25.205128205128204,6.371794871794871,1.5897435897435896,3.2948717948717947,0.717948717948718,0.23076923076923078,0.5769230769230769,1.312611
272,2017.0,Ben McLemore,SG,23.0,61.0,9.8,19.278688524590162,8.114754098360656,0.8360655737704918,2.1311475409836067,1.0163934426229508,0.09836065573770492,0.47540983606557374,5.2
273,2017.0,Josh McRoberts,PF,29.0,22.0,9.8,17.318181818181817,4.863636363636363,2.272727272727273,3.3636363636363638,1.0454545454545454,0.18181818181818182,0.45454545454545453,6.021175
274,2017.0,Jodie Meeks,SG,29.0,36.0,13.1,20.5,9.083333333333334,1.25,2.138888888888889,1.0,0.1111111111111111,0.9444444444444444,3.29
275,2017.0,Salah Mejri,C,30.0,73.0,14.8,12.397260273972602,2.9178082191780823,0.1917808219178082,4.219178082191781,0.547945205479452,0.8356164383561644,0.4383561643835616,1.471382
276,2017.0,Jordan Mickey,PF,22.0,25.0,9.8,5.64,1.52,0.28,1.36,0.36,0.24,0.12,1.471382
277,2017.0,Khris Middleton,SF,25.0,29.0,15.0,30.655172413793103,14.689655172413794,3.413793103448276,4.241379310344827,2.2413793103448274,0.2413793103448276,1.4137931034482758,14.1
278,2017.0,C.J. Miles,SF,29.0,76.0,13.7,23.36842105263158,10.723684210526315,0.631578947368421,3.013157894736842,0.5263157894736842,0.32894736842105265,0.6052631578947368,7.936509
279,2017.0,Patty Mills,PG,28.0,80.0,15.2,21.925,9.4875,3.5,1.775,1.2625,0.0375,0.8125,10.714286
280,2017.0,Paul Millsap,PF,31.0,69.0,17.8,33.95652173913044,18.057971014492754,3.652173913043478,7.72463768115942,2.289855072463768,0.8985507246376812,1.3043478260869565,31.269231
281,2017.0,Nikola Mirotic,PF,25.0,70.0,14.5,23.985714285714284,10.628571428571428,1.0714285714285714,5.485714285714286,1.1285714285714286,0.8,0.7571428571428571,12.5
282,2017.0,Greg Monroe,C,26.0,81.0,21.1,22.506172839506174,11.74074074074074,2.308641975308642,6.567901234567901,1.728395061728395,0.4691358024691358,1.1358024691358024,17.884176
283,2017.0,Greg Monroe,C,26.0,81.0,21.1,22.506172839506174,11.74074074074074,2.308641975308642,6.567901234567901,1.728395061728395,0.4691358024691358,1.1358024691358024,5.0
284,2017.0,E'Twaun Moore,SG,27.0,73.0,12.1,24.931506849315067,9.58904109589041,2.2465753424657535,2.0821917808219177,0.8493150684931506,0.4383561643835616,0.684931506849315,8.445024
285,2017.0,Marcus Morris,SF,27.0,79.0,12.4,32.46835443037975,13.987341772151899,2.0253164556962027,4.632911392405063,1.1012658227848102,0.31645569620253167,0.6582278481012658,5.0
286,2017.0,Markieff Morris,PF,27.0,76.0,13.7,31.236842105263158,13.986842105263158,1.6578947368421053,6.473684210526316,1.6973684210526316,0.5526315789473685,1.0789473684210527,8.0
287,2017.0,Timofey Mozgov,C,30.0,54.0,12.3,20.444444444444443,7.425925925925926,0.7962962962962963,4.888888888888889,1.3333333333333333,0.5740740740740741,0.2962962962962963,15.28
288,2017.0,Emmanuel Mudiay,PG,20.0,55.0,10.9,25.563636363636363,10.963636363636363,3.9454545454545453,3.2363636363636363,2.2363636363636363,0.23636363636363636,0.7454545454545455,3.38148
289,2017.0,Shabazz Muhammad,SF,24.0,78.0,14.9,19.435897435897434,9.897435897435898,0.44871794871794873,2.8205128205128207,0.717948717948718,0.07692307692307693,0.28205128205128205,1.57723
290,2017.0,Dejounte Murray,PG,20.0,38.0,9.6,8.473684210526315,3.4210526315789473,1.263157894736842,1.105263157894737,1.0,0.15789473684210525,0.21052631578947367,1.312611
291,2017.0,Jamal Murray,SG,19.0,82.0,11.9,21.51219512195122,9.890243902439025,2.073170731707317,2.6097560975609757,1.3780487804878048,0.2926829268292683,0.6341463414634146,3.35532
